budget_id,user_id,income_id,needs_amount,wants_amount,investment_amount,income_amount,budget_limit,source,income_date
BGT00576,USR068,INC01454,4500000.0,2700000.0,2150000.0,9350000.0,7200000.0,bonus,2024-03-10 13:16:00
BGT06982,USR038,INC07589,1900000.0,1300000.0,1150000.0,4350000.0,3200000.0,allowance,2024-10-14 17:38:00
BGT00597,USR051,INC01395,3150000.0,1750000.0,1300000.0,6200000.0,4900000.0,bonus,2023-07-21 18:57:00
BGT08150,USR049,INC04952,2700000.0,1600000.0,1300000.0,5600000.0,4300000.0,salary,2024-03-22 10:25:00
BGT05188,USR059,INC06625,4150000.0,-2300000.0,1250000.0,7700000.0,1850000.0,salary,2023-03-25 10:23:00
BGT03058,USR048,INC04471,1300000.0,1000000.0,700000.0,3000000.0,2300000.0,freelance,2024-12-23 00:32:00
BGT07127,USR027,INC09035,1550000.0,1000000.0,700000.0,3250000.0,2550000.0,allowance,2024-06-11 05:24:00
BGT05267,USR002,INC06212,1450000.0,900000.0,450000.0,2800000.0,2350000.0,scholarship,2024-02-04 22:58:00
BGT06804,USR033,INC03334,2450000.0,1500000.0,500000.0,4450000.0,3950000.0,allowance,2024-10-15 01:35:00
BGT02403,USR072,INC01567,3000000.0,1550000.0,800000.0,5350000.0,4550000.0,business,2023-08-29 13:19:00
BGT05452,USR049,INC09881,2250000.0,1200000.0,950000.0,4400000.0,3450000.0,freelance,2023-11-03 19:54:00
BGT03611,USR062,INC02216,2900000.0,1850000.0,1700000.0,6450000.0,4750000.0,salary,2024-10-28 13:53:00
BGT08500,USR064,INC00442,4050000.0,2750000.0,2050000.0,8850000.0,6800000.0,business,2023-06-11 20:41:00
BGT05736,USR070,INC04670,2700000.0,1700000.0,1250000.0,5650000.0,4400000.0,investment_return,2024-06-04 12:45:00
BGT01784,USR050,INC01189,3800000.0,1800000.0,1300000.0,6900000.0,5600000.0,business,2024-05-06 11:54:00
BGT08936,USR030,INC06679,900000.0,500000.0,450000.0,1850000.0,1400000.0,freelance,2023-10-19 04:09:00
BGT06195,USR020,INC00075,1050000.0,650000.0,450000.0,2150000.0,1700000.0,part_time,2024-01-25 11:40:00
BGT03394,USR024,INC07058,1500000.0,950000.0,950000.0,3450000.0,2450000.0,part_time,2023-11-24 19:56:00
BGT04840,USR037,INC05598,950000.0,600000.0,450000.0,2050000.0,1550000.0,allowance,2023-10-10 17:05:00
BGT05951,USR031,INC08228,2050000.0,1450000.0,700000.0,4200000.0,3500000.0,freelance,2023-05-13 01:51:00
BGT00483,USR038,INC02779,950000.0,650000.0,400000.0,2000000.0,1600000.0,allowance,2024-01-13 03:06:00
BGT04288,USR009,INC00949,450000.0,300000.0,200000.0,1000000.0,750000.0,allowance,2023-12-17 10:52:00
BGT02462,USR061,INC00782,4000000.0,1900000.0,1200000.0,7100000.0,5900000.0,business,2024-12-26 10:14:00
BGT06350,USR073,INC01957,3150000.0,2050000.0,1650000.0,6850000.0,5200000.0,salary,2023-02-02 02:42:00
BGT08248,USR074,INC06658,4100000.0,2750000.0,1500000.0,8400000.0,6850000.0,business,2024-02-03 01:59:00
BGT09416,USR010,INC00245,900000.0,500000.0,250000.0,1650000.0,1400000.0,allowance,2024-04-19 03:26:00
BGT01679,USR026,INC09744,1500000.0,1000000.0,900000.0,3400000.0,2500000.0,allowance,2024-11-15 00:44:00
BGT03084,USR038,INC09898,2150000.0,1200000.0,750000.0,4100000.0,3350000.0,part_time,2023-08-30 10:19:00
BGT07615,USR032,INC09902,1150000.0,750000.0,550000.0,2450000.0,1900000.0,freelance,2024-09-20 13:22:00
BGT04300,USR073,INC07054,3650000.0,2050000.0,1350000.0,7050000.0,5700000.0,freelance,2024-03-12 11:04:00
BGT07661,USR072,INC02259,3300000.0,1600000.0,1250000.0,6150000.0,4900000.0,salary,2024-08-27 13:46:00
BGT02710,USR039,INC05568,750000.0,500000.0,250000.0,1500000.0,1250000.0,internship,2024-12-06 18:13:00
BGT03333,USR034,INC05384,1850000.0,1100000.0,950000.0,3900000.0,2950000.0,internship,2023-10-29 07:14:00
BGT08716,USR020,INC03981,1450000.0,900000.0,650000.0,3000000.0,2350000.0,part_time,2023-12-15 23:27:00
BGT07377,USR010,INC05871,1350000.0,950000.0,700000.0,3000000.0,2300000.0,allowance,2023-12-14 22:16:00
BGT05727,USR070,INC02139,3100000.0,1600000.0,1250000.0,5950000.0,4700000.0,salary,2023-05-23 09:29:00
BGT02472,USR072,INC09261,2650000.0,1250000.0,850000.0,4750000.0,3900000.0,investment_return,2024-05-27 09:15:00
BGT06679,USR060,INC03619,3450000.0,2500000.0,1700000.0,7650000.0,5950000.0,salary,2023-06-24 23:12:00
BGT03515,USR010,INC06183,1300000.0,800000.0,800000.0,2900000.0,2100000.0,part_time,2023-10-22 13:43:00
BGT03297,USR044,INC02315,1550000.0,900000.0,1000000.0,3450000.0,2450000.0,business,2024-06-14 18:58:00
BGT09429,USR003,INC05198,1350000.0,800000.0,650000.0,2800000.0,2150000.0,scholarship,2024-03-11 15:18:00
BGT04727,USR075,INC08939,3400000.0,2000000.0,2000000.0,7400000.0,5400000.0,salary,2023-09-15 10:14:00
BGT07898,USR043,INC05940,1950000.0,1000000.0,850000.0,3800000.0,2950000.0,freelance,2023-09-10 05:24:00
BGT03633,USR035,INC01252,2450000.0,1650000.0,900000.0,5000000.0,4100000.0,part_time,2024-05-21 07:22:00
BGT09738,USR008,INC02713,1050000.0,700000.0,300000.0,2100000.0,1750000.0,scholarship,2024-03-07 20:30:00
BGT00304,USR038,INC08534,850000.0,550000.0,300000.0,1700000.0,1400000.0,freelance,2023-01-31 00:41:00
BGT08863,USR016,INC02574,850000.0,550000.0,500000.0,1900000.0,1400000.0,scholarship,2023-02-06 22:02:00
BGT06095,USR025,INC05820,1700000.0,1200000.0,750000.0,3650000.0,2900000.0,freelance,2023-04-03 15:19:00
BGT03999,USR050,INC01499,2500000.0,1250000.0,950000.0,4700000.0,3750000.0,freelance,2023-06-23 06:06:00
BGT04001,USR047,INC03212,2400000.0,1650000.0,1150000.0,5200000.0,4050000.0,business,2024-05-05 15:59:00
BGT02276,USR041,INC08043,3350000.0,1800000.0,900000.0,6050000.0,5150000.0,bonus,2024-09-28 17:58:00
BGT00340,USR016,INC02374,1100000.0,650000.0,250000.0,2000000.0,1750000.0,allowance,2023-11-02 00:08:00
BGT08905,USR057,INC04794,1550000.0,850000.0,800000.0,3200000.0,2400000.0,freelance,2024-01-01 17:02:00
BGT04667,USR061,INC03086,3200000.0,1800000.0,1250000.0,6250000.0,5000000.0,freelance,2023-04-03 01:20:00
BGT09162,USR069,INC06915,4350000.0,3250000.0,2300000.0,9900000.0,7600000.0,bonus,2024-03-23 16:08:00
BGT07674,USR036,INC01127,1650000.0,1100000.0,750000.0,3500000.0,2750000.0,freelance,2023-12-27 03:34:00
BGT00999,USR012,INC01843,1150000.0,800000.0,650000.0,2600000.0,1950000.0,allowance,2024-06-18 15:47:00
BGT09992,USR066,INC06555,2550000.0,1750000.0,1350000.0,5700000.0,4300000.0,bonus,2023-06-13 06:58:00
BGT01182,USR060,INC03040,2300000.0,1450000.0,1450000.0,5200000.0,3750000.0,business,2024-10-08 12:31:00
BGT08896,USR053,INC01982,2950000.0,1450000.0,1200000.0,5600000.0,4400000.0,bonus,2023-03-14 13:16:00
BGT08884,USR048,INC01683,-3650000.0,2150000.0,1850000.0,7650000.0,-1500000.0,freelance,2024-11-13 03:46:00
BGT08365,USR009,INC04225,1500000.0,800000.0,400000.0,2750000.0,2300000.0,scholarship,2024-03-20 00:37:00
BGT01485,USR009,INC07285,750000.0,450000.0,150000.0,1350000.0,1200000.0,part_time,2023-07-13 14:24:00
BGT00158,USR041,INC00558,2450000.0,1400000.0,900000.0,4750000.0,3850000.0,freelance,2024-10-27 22:00:00
BGT08571,USR057,INC04529,2500000.0,1600000.0,700000.0,4800000.0,4100000.0,business,2024-05-27 14:53:00
BGT05687,USR033,INC06738,900000.0,650000.0,450000.0,2000000.0,1550000.0,allowance,2023-07-24 18:57:00
BGT06367,USR026,INC00538,1300000.0,800000.0,450000.0,2550000.0,2100000.0,freelance,2024-04-27 23:19:00
BGT00963,USR047,INC07411,3050000.0,1850000.0,1050000.0,5950000.0,4900000.0,salary,2023-05-29 12:53:00
BGT09050,USR053,INC03314,2100000.0,1100000.0,1100000.0,4300000.0,3200000.0,salary,2023-04-11 20:46:00
BGT00178,USR070,INC06124,2700000.0,1500000.0,1300000.0,5500000.0,4200000.0,business,2023-10-29 07:52:00
BGT06462,USR068,INC06412,2950000.0,2050000.0,1000000.0,6000000.0,5000000.0,business,2023-10-28 22:56:00
BGT00602,USR031,INC00047,1700000.0,1000000.0,700000.0,3450000.0,2700000.0,allowance,2023-11-29 17:09:00
BGT00165,USR002,INC06905,1100000.0,700000.0,650000.0,2450000.0,1800000.0,part_time,2024-05-10 01:23:00
BGT00449,USR067,INC07206,2450000.0,1600000.0,1150000.0,5200000.0,4050000.0,freelance,2024-02-22 08:40:00
BGT01589,USR028,INC00187,2400000.0,1500000.0,750000.0,4650000.0,3900000.0,part_time,2023-03-21 09:21:00
BGT05526,USR011,INC09096,-1000000.0,650000.0,550000.0,2200000.0,-350000.0,scholarship,2024-08-06 20:54:00
BGT03243,USR064,INC00064,3700000.0,2100000.0,1750000.0,7550000.0,5800000.0,investment_return,2024-12-23 16:35:00
BGT00073,USR007,INC09283,1300000.0,750000.0,300000.0,2350000.0,2050000.0,allowance,2024-01-16 19:59:00
BGT04799,USR050,INC06419,2600000.0,1600000.0,800000.0,5000000.0,4200000.0,bonus,2023-06-10 14:33:00
BGT05958,USR051,INC05079,2000000.0,1100000.0,1150000.0,4300000.0,3100000.0,freelance,2023-04-12 13:50:00
BGT06659,USR063,INC03983,5500000.0,3100000.0,1400000.0,10000000.0,8600000.0,salary,2023-03-05 04:03:00
BGT03202,USR045,INC06629,1600000.0,1050000.0,1000000.0,3650000.0,2650000.0,freelance,2024-09-15 23:57:00
BGT02786,USR061,INC02565,3350000.0,1700000.0,1250000.0,6300000.0,5050000.0,bonus,2024-06-14 02:14:00
BGT02984,USR019,INC00182,900000.0,600000.0,200000.0,1700000.0,1500000.0,scholarship,2023-06-14 15:54:00
BGT05799,USR007,INC02052,1050000.0,650000.0,400000.0,2100000.0,1700000.0,scholarship,2023-09-10 08:21:00
BGT04619,USR009,INC05588,1500000.0,850000.0,500000.0,2850000.0,2350000.0,scholarship,2024-12-15 12:16:00
BGT01174,USR026,INC00886,800000.0,550000.0,350000.0,1750000.0,1350000.0,internship,2023-09-14 22:09:00
BGT01460,USR011,INC01514,900000.0,500000.0,300000.0,1750000.0,1400000.0,scholarship,2024-02-21 08:23:00
BGT02102,USR071,INC08506,3750000.0,2650000.0,2100000.0,8500000.0,6400000.0,salary,2024-11-28 05:17:00
BGT03705,USR052,INC08094,2850000.0,1350000.0,1000000.0,5200000.0,4200000.0,salary,2024-03-20 03:30:00
BGT09918,USR074,INC05943,4400000.0,2550000.0,1200000.0,8150000.0,6950000.0,investment_return,2023-11-16 09:03:00
BGT06142,USR026,INC07701,2000000.0,1250000.0,500000.0,3750000.0,3250000.0,freelance,2023-02-22 23:53:00
BGT00136,USR008,INC03891,1450000.0,850000.0,450000.0,2750000.0,2300000.0,allowance,2023-07-06 07:05:00
BGT07154,USR006,INC02799,550000.0,350000.0,250000.0,1150000.0,900000.0,allowance,2024-01-27 20:43:00
BGT05971,USR075,INC08670,3100000.0,1850000.0,1900000.0,6850000.0,4950000.0,freelance,2024-09-16 22:01:00
BGT07086,USR071,INC01227,5450000.0,3200000.0,1300000.0,9950000.0,8650000.0,investment_return,2023-06-23 16:21:00
BGT02286,USR021,INC01518,1000000.0,600000.0,550000.0,2150000.0,1600000.0,part_time,2023-02-24 06:46:00
BGT06230,USR025,INC02127,1900000.0,1100000.0,950000.0,4000000.0,3000000.0,internship,2024-10-27 15:46:00
BGT05770,USR053,INC05847,3400000.0,1750000.0,1300000.0,6450000.0,5150000.0,business,2024-10-23 14:57:00
BGT03371,USR047,INC03715,2650000.0,1800000.0,1550000.0,6050000.0,4450000.0,business,2023-08-15 17:58:00
BGT02900,USR058,INC06643,2750000.0,1650000.0,550000.0,495000000.0,4400000.0,salary,2024-12-11 04:12:00
BGT06948,USR010,INC09813,1400000.0,950000.0,650000.0,3000000.0,2350000.0,allowance,2024-02-17 17:11:00
BGT00367,USR012,INC01678,500000.0,300000.0,150000.0,1000000.0,800000.0,scholarship,2023-02-11 12:02:00
BGT06006,USR012,INC01628,500000.0,350000.0,150000.0,1000000.0,850000.0,allowance,2024-08-29 14:52:00
BGT05013,USR041,INC00056,3400000.0,2600000.0,1700000.0,7700000.0,6000000.0,business,2023-12-21 03:46:00
BGT08602,USR009,INC02269,1350000.0,800000.0,750000.0,2900000.0,2150000.0,allowance,2024-01-29 13:30:00
BGT02624,USR073,INC00322,3050000.0,1850000.0,850000.0,5750000.0,4900000.0,bonus,2024-10-31 16:02:00
BGT04296,USR010,INC06300,1250000.0,750000.0,250000.0,2250000.0,2000000.0,allowance,2024-12-31 11:36:00
BGT01581,USR073,INC04617,2150000.0,1150000.0,800000.0,4100000.0,3300000.0,salary,2023-07-09 06:27:00
BGT06872,USR062,INC07412,2500000.0,1600000.0,1200000.0,5300000.0,4100000.0,freelance,2024-02-16 16:49:00
BGT06553,USR043,INC05201,1900000.0,900000.0,750000.0,3550000.0,2800000.0,business,2024-12-31 17:32:00
BGT08089,USR034,INC04301,1800000.0,1200000.0,650000.0,3700000.0,3000000.0,allowance,2024-07-17 22:57:00
BGT03437,USR046,INC01493,1450000.0,950000.0,600000.0,3000000.0,2400000.0,bonus,2024-05-03 22:08:00
BGT06201,USR044,INC05309,3200000.0,2150000.0,1200000.0,6550000.0,5350000.0,bonus,2024-01-15 01:59:00
BGT09749,USR059,INC06992,3050000.0,1800000.0,1000000.0,5850000.0,4850000.0,business,2024-01-18 02:33:00
BGT00888,USR006,INC03480,1350000.0,750000.0,650000.0,2800000.0,2100000.0,part_time,2024-02-14 05:03:00
BGT01950,USR073,INC07818,2700000.0,1450000.0,850000.0,5000000.0,4150000.0,salary,2024-03-10 08:56:00
BGT06878,USR013,INC06486,800000.0,500000.0,350000.0,1650000.0,1300000.0,scholarship,2024-03-12 17:40:00
BGT02549,USR005,INC08937,650000.0,450000.0,250000.0,1350000.0,1100000.0,part_time,2024-05-21 14:25:00
BGT09685,USR016,INC00317,600000.0,400000.0,250000.0,1250000.0,1000000.0,allowance,2023-08-26 09:14:00
BGT03695,USR019,INC03556,-1350000.0,900000.0,650000.0,2850000.0,-450000.0,part_time,2024-05-12 05:42:00
BGT03674,USR032,INC04489,1950000.0,1200000.0,900000.0,4050000.0,3150000.0,freelance,2023-01-29 07:43:00
BGT00210,USR020,INC07216,900000.0,600000.0,400000.0,1950000.0,1500000.0,scholarship,2023-02-28 07:40:00
BGT04304,USR012,INC03151,900000.0,500000.0,500000.0,1900000.0,1400000.0,part_time,2024-07-26 21:28:00
BGT09188,USR070,INC08247,4250000.0,2350000.0,1550000.0,8150000.0,6600000.0,business,2024-12-20 14:57:00
BGT03551,USR051,INC02622,3450000.0,1950000.0,1600000.0,7050000.0,5400000.0,bonus,2024-04-21 17:10:00
BGT03970,USR045,INC00005,1750000.0,1100000.0,650000.0,3500000.0,2850000.0,bonus,2024-11-26 10:47:00
BGT01318,USR032,INC07485,1800000.0,1050000.0,650000.0,3550000.0,2850000.0,allowance,2023-09-04 16:29:00
BGT02730,USR019,INC09066,800000.0,450000.0,300000.0,1550000.0,1250000.0,part_time,2023-05-15 13:19:00
BGT01699,USR008,INC00729,550000.0,400000.0,250000.0,1200000.0,950000.0,allowance,2024-03-01 22:32:00
BGT07484,USR065,INC03756,4900000.0,2850000.0,2050000.0,9800000.0,7750000.0,investment_return,2024-10-30 07:00:00
BGT05886,USR055,INC05976,3300000.0,1700000.0,1300000.0,6300000.0,5000000.0,business,2023-10-22 01:29:00
BGT03677,USR072,INC04383,4050000.0,2000000.0,1700000.0,7750000.0,6050000.0,bonus,2024-12-28 18:55:00
BGT00145,USR048,INC04226,3550000.0,2000000.0,1550000.0,7100000.0,5550000.0,freelance,2024-08-22 08:27:00
BGT02958,USR029,INC03364,1600000.0,800000.0,550000.0,3000000.0,2400000.0,internship,2024-09-13 10:28:00
BGT03241,USR015,INC05453,650000.0,450000.0,250000.0,1350000.0,1100000.0,allowance,2024-11-02 19:42:00
BGT01161,USR052,INC07484,3750000.0,2150000.0,2050000.0,7950000.0,5900000.0,business,2024-03-05 02:34:00
BGT01747,USR044,INC05260,1650000.0,950000.0,850000.0,3450000.0,2600000.0,bonus,2023-02-27 22:23:00
BGT03657,USR022,INC08671,1100000.0,650000.0,350000.0,2100000.0,1750000.0,internship,2023-05-01 07:11:00
BGT09643,USR055,INC06936,2300000.0,1400000.0,550000.0,4250000.0,3700000.0,business,2023-01-16 15:40:00
BGT09250,USR033,INC04260,1350000.0,700000.0,450000.0,2500000.0,2050000.0,internship,2023-07-30 13:36:00
BGT01121,USR066,INC02529,4100000.0,2450000.0,1050000.0,7600000.0,6550000.0,business,2023-11-08 19:21:00
BGT09114,USR050,INC07841,3750000.0,2400000.0,900000.0,7100000.0,6150000.0,freelance,2024-09-11 05:30:00
BGT03326,USR066,INC04199,5200000.0,2750000.0,1850000.0,9850000.0,7950000.0,salary,2024-11-04 08:11:00
BGT02176,USR062,INC04550,3150000.0,2100000.0,1300000.0,6600000.0,5250000.0,freelance,2024-10-13 20:04:00
BGT07116,USR062,INC00196,2400000.0,1400000.0,1400000.0,5200000.0,3800000.0,salary,2023-01-21 04:57:00
BGT06897,USR073,INC06964,2700000.0,1550000.0,750000.0,5000000.0,4250000.0,investment_return,2023-10-04 23:43:00
BGT02401,USR074,INC02367,2950000.0,1800000.0,1250000.0,6000000.0,4750000.0,bonus,2023-09-11 03:18:00
BGT06097,USR055,INC09850,1750000.0,900000.0,600000.0,3250000.0,2650000.0,freelance,2024-05-09 10:36:00
BGT04276,USR038,INC07610,1800000.0,1250000.0,850000.0,3900000.0,3050000.0,freelance,2023-08-14 14:39:00
BGT00506,USR043,INC05153,2750000.0,1300000.0,950000.0,5000000.0,4050000.0,business,2023-11-03 16:42:00
BGT00793,USR032,INC06018,2200000.0,1600000.0,900000.0,4700000.0,3800000.0,internship,2024-03-09 22:29:00
BGT07534,USR012,INC04102,600000.0,300000.0,250000.0,120000000.0,900000.0,scholarship,2024-05-28 02:42:00
BGT03886,USR040,INC02860,2500000.0,1650000.0,750000.0,4900000.0,4150000.0,part_time,2024-11-16 03:45:00
BGT07677,USR024,INC07164,1800000.0,1000000.0,800000.0,3600000.0,2800000.0,internship,2023-03-02 17:06:00
BGT01046,USR025,INC02984,1700000.0,1100000.0,600000.0,3400000.0,2800000.0,allowance,2024-08-02 14:01:00
BGT02538,USR041,INC02902,3750000.0,2050000.0,1250000.0,7050000.0,5800000.0,business,2024-06-09 11:12:00
BGT02838,USR071,INC07464,4850000.0,2850000.0,950000.0,8700000.0,7700000.0,investment_return,2024-06-15 03:34:00
BGT08223,USR008,INC02307,1150000.0,750000.0,450000.0,2350000.0,1900000.0,scholarship,2024-09-07 03:39:00
BGT07174,USR045,INC02029,2400000.0,1400000.0,650000.0,4450000.0,3800000.0,freelance,2024-05-30 13:19:00
BGT03965,USR056,INC06042,2400000.0,1150000.0,900000.0,4450000.0,3550000.0,freelance,2023-02-13 05:22:00
BGT04201,USR055,INC01098,1700000.0,1000000.0,950000.0,3650000.0,2700000.0,bonus,2024-02-09 05:33:00
BGT03603,USR003,INC03280,600000.0,350000.0,200000.0,1150000.0,950000.0,part_time,2024-02-28 15:22:00
BGT04491,USR024,INC00225,1350000.0,950000.0,550000.0,2850000.0,2300000.0,internship,2024-07-25 13:09:00
BGT06978,USR037,INC00624,2200000.0,1250000.0,1400000.0,4850000.0,3450000.0,freelance,2024-06-23 09:12:00
BGT07623,USR037,INC08135,1400000.0,900000.0,600000.0,2900000.0,2300000.0,allowance,2023-08-03 14:41:00
BGT06211,USR016,INC09703,1250000.0,900000.0,550000.0,2700000.0,2150000.0,allowance,2023-03-03 00:49:00
BGT04896,USR070,INC03122,3800000.0,2000000.0,1850000.0,7650000.0,5800000.0,bonus,2024-12-25 11:47:00
BGT07583,USR056,INC05281,3200000.0,2050000.0,1150000.0,6450000.0,5250000.0,salary,2024-07-04 03:57:00
BGT06965,USR041,INC00849,4300000.0,2550000.0,1100000.0,8000000.0,6850000.0,business,2024-11-28 18:59:00
BGT02650,USR027,INC08245,1800000.0,1350000.0,850000.0,4000000.0,3150000.0,internship,2023-08-22 01:54:00
BGT07695,USR031,INC06734,1300000.0,650000.0,400000.0,2350000.0,1950000.0,allowance,2023-09-27 09:34:00
BGT01033,USR024,INC05225,2100000.0,1000000.0,800000.0,3900000.0,3100000.0,part_time,2024-07-05 02:42:00
BGT05859,USR032,INC05676,1600000.0,1200000.0,700000.0,3500000.0,2800000.0,allowance,2023-03-28 11:40:00
BGT05531,USR004,INC01890,-1200000.0,650000.0,650000.0,2450000.0,-550000.0,allowance,2023-12-10 09:01:00
BGT08486,USR048,INC09843,2000000.0,1450000.0,1050000.0,4500000.0,3450000.0,salary,2023-12-05 02:06:00
BGT09147,USR070,INC08313,4800000.0,2450000.0,1800000.0,9100000.0,7250000.0,salary,2023-02-17 18:22:00
BGT04323,USR062,INC02141,3400000.0,2000000.0,1250000.0,6700000.0,5400000.0,investment_return,2023-09-13 07:51:00
BGT03439,USR052,INC02158,1650000.0,1100000.0,600000.0,3400000.0,2750000.0,bonus,2024-07-29 00:24:00
BGT06605,USR069,INC03494,4950000.0,2750000.0,2200000.0,9900000.0,7700000.0,bonus,2024-07-20 07:45:00
BGT07651,USR051,INC01215,2250000.0,1300000.0,900000.0,4450000.0,3550000.0,salary,2023-02-07 06:44:00
BGT03759,USR049,INC04242,2900000.0,1700000.0,900000.0,5500000.0,4600000.0,bonus,2024-04-02 13:14:00
BGT05902,USR047,INC07761,3650000.0,2050000.0,2100000.0,7800000.0,5700000.0,business,2024-03-30 01:38:00
BGT02715,USR025,INC07428,900000.0,500000.0,350000.0,1750000.0,1400000.0,freelance,2023-06-14 05:34:00
BGT03433,USR017,INC03999,650000.0,450000.0,300000.0,1400000.0,1100000.0,part_time,2023-12-16 18:05:00
BGT01869,USR041,INC03398,2900000.0,2150000.0,1400000.0,6450000.0,5050000.0,business,2024-03-09 20:33:00
BGT02622,USR023,INC08516,950000.0,600000.0,600000.0,2150000.0,1550000.0,freelance,2024-08-19 08:31:00
BGT07187,USR017,INC00703,500000.0,300000.0,200000.0,1000000.0,800000.0,allowance,2024-12-06 05:34:00
BGT01551,USR059,INC00848,3800000.0,2550000.0,1400000.0,7800000.0,6350000.0,bonus,2024-12-26 00:44:00
BGT09983,USR040,INC06324,2550000.0,1550000.0,800000.0,4900000.0,4100000.0,allowance,2024-12-29 20:40:00
BGT08532,USR038,INC02292,1100000.0,750000.0,350000.0,2200000.0,1850000.0,allowance,2023-09-13 03:40:00
BGT05734,USR017,INC04726,1150000.0,700000.0,550000.0,2400000.0,1850000.0,part_time,2024-03-22 16:18:00
BGT08354,USR046,INC00234,1750000.0,1200000.0,600000.0,3550000.0,2950000.0,freelance,2023-04-29 06:24:00
BGT07670,USR062,INC01340,4350000.0,3100000.0,2000000.0,9450000.0,7450000.0,business,2023-06-02 00:14:00
BGT09694,USR024,INC05192,2100000.0,1100000.0,950000.0,4150000.0,3200000.0,internship,2024-11-08 22:40:00
BGT00603,USR063,INC06636,3900000.0,2800000.0,1600000.0,8300000.0,6700000.0,salary,2024-05-17 11:40:00
BGT09658,USR039,INC09592,2150000.0,1150000.0,600000.0,3900000.0,3300000.0,part_time,2024-08-01 03:44:00
BGT04757,USR042,INC03251,1850000.0,1150000.0,750000.0,3750000.0,3000000.0,salary,2024-05-19 16:38:00
BGT00564,USR039,INC03223,1900000.0,1150000.0,650000.0,3700000.0,3050000.0,freelance,2024-06-17 11:37:00
BGT00389,USR061,INC01586,2250000.0,1500000.0,1250000.0,5050000.0,3750000.0,freelance,2024-03-27 18:00:00
BGT04125,USR001,INC02236,1050000.0,600000.0,600000.0,2250000.0,1650000.0,allowance,2024-01-11 22:20:00
BGT02231,USR074,INC00137,4350000.0,2950000.0,2550000.0,9850000.0,7300000.0,investment_return,2023-11-17 18:12:00
BGT01769,USR019,INC01309,1600000.0,750000.0,550000.0,2900000.0,2350000.0,part_time,2024-07-27 06:49:00
BGT02531,USR072,INC03818,4150000.0,2500000.0,1200000.0,7850000.0,6650000.0,bonus,2023-03-26 12:04:00
