transaction_id,user_id,date,merchant,amount,category_detail,category_primary,payment_method,payment_media,day_of_week,month,is_weekend,day,week,time_of_day,spending_level,log_amount,rolling_7d_spending,transaction_count,spike
TXN005721,USR051,2023-01-07 16:39:08,Guardian,88500.0,health,Needs,QRIS,LinkAja,Saturday,1,True,7,1,Siang,medium,11.390769130367211,3912000.0,1,False
TXN006885,USR067,2023-01-07 21:16:53,Dicoding,311000.0,education,Wants,Credit Card,CIMB Niaga,Saturday,1,True,7,1,Malam,high,12.647551406590285,4001000.0,1,False
TXN003756,USR016,2023-01-07 21:44:51,Canva Pro,166000.0,education,Wants,Transfer,DANA,Saturday,1,True,7,1,Malam,medium,12.019749091416921,1756500.0,1,False
TXN006682,USR075,2023-01-08 01:37:26,Circle K,186000.0,groceries,Needs,Cash,Cash,Sunday,1,True,8,1,Malam,medium,12.133507329024972,1859500.0,1,False
TXN003336,USR060,2023-01-08 04:24:14,Fit Hub,409500.0,health,Needs,Debit,BSI,Sunday,1,True,8,1,Malam,high,12.92269462427472,1887000.0,1,False
TXN009022,USR056,2023-01-08 08:37:28,Halodoc,268500.0,health,Needs,QRIS,Gopay,Sunday,1,True,8,1,Pagi,high,12.500609917318906,1730500.0,1,False
TXN007049,USR074,2023-01-08 09:53:33,Adidas,194500.0,shopping,Wants,Transfer,Jenius,Sunday,1,True,8,1,Pagi,medium,12.178192583415596,1624000.0,1,False
TXN005469,USR011,2023-01-08 11:09:07,Giant,236500.0,groceries,Needs,QRIS,ShopeePay,Sunday,1,True,8,1,Pagi,high,12.373707715234994,1772000.0,1,False
TXN008542,USR006,2023-01-08 12:22:23,MyXL,535500.0,health,Needs,Transfer,Mandiri,Sunday,1,True,8,1,Siang,high,13.19095803628183,1996500.0,1,False
TXN009831,USR072,2023-01-08 14:20:19,Figma,26000.0,education,Wants,Transfer,BSI,Sunday,1,True,8,1,Siang,low,10.165890277802454,1856500.0,1,False
TXN003554,USR048,2023-01-08 14:43:54,Nail Studio,119500.0,self_care,Wants,Transfer,Gopay,Sunday,1,True,8,1,Siang,medium,11.691080018519527,1790000.0,1,False
TXN006545,USR046,2023-01-08 14:52:08,Cult Fitness,120500.0,health,Needs,Debit,BCA,Sunday,1,True,8,1,Siang,medium,11.699413330633599,1501000.0,1,False
TXN003626,USR009,2023-01-08 15:22:15,Pintu Crypto,641000.0,investment,Investment,Transfer,Mandiri,Sunday,1,True,8,1,Siang,high,13.370786295963992,1873500.0,1,False
TXN004965,USR040,2023-01-08 15:26:55,Airbnb,813000.0,travel,Wants,Credit Card,BCA,Sunday,1,True,8,1,Siang,high,13.608487618541492,2492000.0,1,False
TXN004315,USR070,2023-01-08 15:43:32,Dufan,39000.0,entertainment,Wants,QRIS,DANA,Sunday,1,True,8,1,Siang,low,10.571342565808699,2294500.0,1,False
TXN008454,USR072,2023-01-08 20:16:00,Zenius,222000.0,education,Wants,QRIS,Mandiri,Sunday,1,True,8,1,Malam,high,12.310437165348775,1981000.0,1,False
TXN001404,USR031,2023-01-08 21:22:18,AirAsia,1485000.0,travel,Wants,QRIS,Gopay,Sunday,1,True,8,1,Malam,high,14.210926003619385,3440000.0,1,True
TXN007871,USR020,2023-01-08 21:27:24,CFC,35500.0,food,Needs,Cash,Cash,Sunday,1,True,8,1,Malam,low,10.477316144080852,3356000.0,1,False
TXN000325,USR019,2023-01-09 01:56:23,Farmers Market,318000.0,groceries,Needs,Cash,Cash,Monday,1,False,9,2,Malam,high,12.669809806411457,3553500.0,1,False
TXN008349,USR003,2023-01-09 02:39:31,The Body Shop,106500.0,self_care,Wants,Debit,BCA,Monday,1,False,9,2,Malam,medium,11.575909653758895,3019000.0,1,False
TXN003195,USR052,2023-01-09 03:08:49,Indomaret Point,345500.0,groceries,Needs,Credit Card,Citibank,Monday,1,False,9,2,Malam,high,12.75275081654168,2551500.0,1,False
TXN002912,USR034,2023-01-09 07:11:07,Shell,60000.0,transport,Needs,Debit,Jenius,Monday,1,False,9,2,Pagi,medium,11.002116507732017,2572500.0,1,False
TXN007384,USR018,2023-01-09 07:13:16,Pertamina,12000.0,transport,Needs,Credit Card,BCA,Monday,1,False,9,2,Pagi,low,9.392745258631441,2362500.0,1,False
TXN001428,USR007,2023-01-09 09:07:29,Bath & Body Works,79000.0,self_care,Wants,Cash,Cash,Monday,1,False,9,2,Pagi,medium,11.277215789596893,956500.0,1,False
TXN005648,USR053,2023-01-09 11:36:40,Dicoding,460000.0,education,Wants,Transfer,ShopeePay,Monday,1,False,9,2,Pagi,high,13.038983942375959,1381000.0,1,False
TXN002628,USR052,2023-01-09 11:44:43,Luxcrime,498000.0,self_care,Wants,Credit Card,BCA,Monday,1,False,9,2,Pagi,high,13.118357364036902,1561000.0,1,False
TXN009862,USR073,2023-01-09 12:10:51,Deposito BCA,1856000.0,investment,Investment,Transfer,BCA,Monday,1,False,9,2,Siang,high,14.43393473112124,3310500.0,1,True
TXN007333,USR046,2023-01-09 12:43:37,Emina Cosmetics,228000.0,self_care,Wants,QRIS,DANA,Monday,1,False,9,2,Siang,high,12.337105293891872,3193000.0,1,False
TXN006692,USR055,2023-01-09 17:33:52,Cult Fitness,494000.0,health,Needs,Debit,BCA,Monday,1,False,9,2,Sore,high,13.11029282045951,3627000.0,1,False
TXN006304,USR069,2023-01-09 17:38:17,Ruangguru,260500.0,education,Wants,Debit,Mandiri,Monday,1,False,9,2,Sore,high,12.470361978939783,3875500.0,1,False
TXN002396,USR075,2023-01-09 18:27:10,Udemy,434500.0,education,Wants,QRIS,Gopay,Monday,1,False,9,2,Sore,high,12.981953525180908,4231000.0,1,False
TXN004691,USR033,2023-01-09 20:35:00,Notion Pro,445000.0,education,Wants,Transfer,BRI,Monday,1,False,9,2,Malam,high,13.005831808336863,4216000.0,1,False
TXN004960,USR013,2023-01-09 22:00:54,Johnny Andrean,148000.0,self_care,Wants,Credit Card,Standard Chartered,Monday,1,False,9,2,Malam,medium,11.904974309480181,3866000.0,1,False
TXN007922,USR018,2023-01-09 23:41:08,Carrefour,10000.0,groceries,Needs,Cash,Cash,Monday,1,False,9,2,Malam,low,9.210440366976517,2020000.0,1,False
TXN009685,USR023,2023-01-10 06:04:57,KAI Kereta Api,2166000.0,travel,Wants,Credit Card,CIMB Niaga,Tuesday,1,False,10,2,Pagi,high,14.588393168223483,3958000.0,1,True
TXN005200,USR013,2023-01-10 06:05:50,Warteg,64000.0,food,Needs,Transfer,BRI,Tuesday,1,False,10,2,Pagi,medium,11.06665398721974,3528000.0,1,False
TXN002116,USR054,2023-01-10 08:43:32,Google One Storage,408000.0,education,Wants,Transfer,ShopeePay,Tuesday,1,False,10,2,Pagi,high,12.919024904363686,3675500.0,1,False
TXN003370,USR017,2023-01-10 09:29:56,KAI Kereta Api,977500.0,travel,Wants,Credit Card,CIMB Niaga,Tuesday,1,False,10,2,Pagi,high,13.792754593859037,4218500.0,1,False
TXN000668,USR016,2023-01-10 09:37:28,Wardah,421000.0,self_care,Wants,Debit,BTN,Tuesday,1,False,10,2,Pagi,high,12.95039048795861,4194500.0,1,False
TXN005853,USR029,2023-01-10 10:31:37,Halodoc,121000.0,health,Needs,QRIS,Gopay,Tuesday,1,False,10,2,Pagi,medium,11.703554089007538,4167500.0,1,False
TXN008962,USR046,2023-01-10 11:15:11,Burger King,90500.0,food,Needs,Cash,Cash,Tuesday,1,False,10,2,Pagi,medium,11.413116179350727,4248000.0,1,False
TXN009883,USR002,2023-01-10 11:33:55,Dunkin Donuts,70000.0,food,Needs,Credit Card,BNI,Tuesday,1,False,10,2,Pagi,medium,11.156264806643742,2152000.0,1,False
TXN000812,USR016,2023-01-10 12:00:58,Adobe Creative Cloud,260500.0,education,Wants,Credit Card,Citibank,Tuesday,1,False,10,2,Siang,high,12.470361978939783,2348500.0,1,False
TXN005227,USR041,2023-01-10 15:13:09,Watson,32500.0,health,Needs,Cash,Cash,Tuesday,1,False,10,2,Siang,low,10.389026137075234,1973000.0,1,False
TXN007429,USR069,2023-01-10 16:27:11,Ventela,1179000.0,shopping,Wants,Transfer,LinkAja,Tuesday,1,False,10,2,Siang,high,13.980178027695569,2174500.0,1,True
TXN005144,USR072,2023-01-10 19:36:06,Watson,141500.0,health,Needs,Debit,CIMB Niaga,Tuesday,1,False,10,2,Sore,medium,11.860062063178267,1895000.0,1,False
TXN009140,USR042,2023-01-10 21:07:09,Circle K,156500.0,groceries,Needs,Debit,Mandiri,Tuesday,1,False,10,2,Malam,medium,11.960817678718287,1930500.0,1,False
TXN007051,USR061,2023-01-10 23:18:25,Booking.com,2178000.0,travel,Wants,Debit,BTN,Tuesday,1,False,10,2,Malam,high,14.59391804161176,4018000.0,1,True
TXN003653,USR048,2023-01-11 02:24:56,SPA Reflexology,189500.0,self_care,Wants,QRIS,BCA,Wednesday,1,False,11,2,Malam,medium,12.15214958053555,4137500.0,1,False
TXN004449,USR001,2023-01-11 02:49:16,Apotek K24,18000.0,health,Needs,Debit,CIMB Niaga,Wednesday,1,False,11,2,Malam,low,9.798182590890704,3895000.0,1,False
TXN004719,USR065,2023-01-11 03:22:43,Figma,440500.0,education,Wants,Transfer,DANA,Wednesday,1,False,11,2,Malam,high,12.995667994503354,4303000.0,1,False
TXN008122,USR052,2023-01-11 06:27:46,Stockbit,185000.0,investment,Investment,QRIS,BCA,Wednesday,1,False,11,2,Pagi,medium,12.128116509451258,3309000.0,1,False
TXN009047,USR043,2023-01-11 07:31:11,KRL Commuter,15000.0,transport,Needs,QRIS,Mandiri,Wednesday,1,False,11,2,Pagi,low,9.61587214452889,3182500.0,1,False
TXN004988,USR060,2023-01-11 16:06:30,Compass,527000.0,shopping,Wants,Credit Card,Standard Chartered,Wednesday,1,False,11,2,Siang,high,13.174957725054906,3553000.0,1,False
TXN008953,USR006,2023-01-11 16:21:21,Klinik Pratama,182500.0,health,Needs,Cash,Cash,Wednesday,1,False,11,2,Siang,medium,12.114510931441727,1557500.0,1,False
TXN003263,USR068,2023-01-11 20:34:35,Sociolla,209000.0,self_care,Wants,Debit,BTN,Wednesday,1,False,11,2,Malam,high,12.250094315624496,1577000.0,1,False
TXN000698,USR043,2023-01-11 21:49:19,Guardian,256500.0,health,Needs,Transfer,BSI,Wednesday,1,False,11,2,Malam,high,12.45488784222084,1815500.0,1,False
TXN004612,USR024,2023-01-11 22:50:46,Koi Bubble Tea,23000.0,food,Needs,QRIS,DANA,Wednesday,1,False,11,2,Malam,low,10.043292972227004,1398000.0,1,False
TXN001519,USR066,2023-01-11 23:03:27,Nail Studio,457000.0,self_care,Wants,QRIS,Mandiri,Wednesday,1,False,11,2,Malam,high,13.032440858057756,1670000.0,1,False
TXN005802,USR017,2023-01-12 03:11:19,Daiso,536000.0,shopping,Wants,QRIS,Gopay,Thursday,1,False,12,2,Malam,high,13.19189130572284,2191000.0,1,False
TXN008616,USR045,2023-01-12 03:37:34,Converse,516000.0,shopping,Wants,QRIS,BCA,Thursday,1,False,12,2,Malam,high,13.153863982446317,2180000.0,1,False
TXN000837,USR062,2023-01-12 05:59:40,Skintific,153500.0,self_care,Wants,Debit,BCA,Thursday,1,False,12,2,Pagi,medium,11.941462360646149,2151000.0,1,False
TXN008556,USR065,2023-01-12 09:13:10,Damri,70500.0,transport,Needs,QRIS,LinkAja,Thursday,1,False,12,2,Pagi,medium,11.163382173096926,2012500.0,1,False
TXN008670,USR024,2023-01-12 10:26:19,Indomaret,338000.0,groceries,Needs,QRIS,ShopeePay,Thursday,1,False,12,2,Pagi,high,12.73080413304066,2094000.0,1,False
TXN004072,USR041,2023-01-12 10:38:17,Klinik Pratama,294000.0,health,Needs,Transfer,OVO,Thursday,1,False,12,2,Pagi,high,12.591338447675579,2365000.0,1,False
TXN001829,USR065,2023-01-12 11:40:01,Guardian,356000.0,health,Needs,Cash,Cash,Thursday,1,False,12,2,Pagi,high,12.782688818818986,2264000.0,1,False
TXN005701,USR075,2023-01-12 13:55:33,Tokopedia,677000.0,shopping,Wants,QRIS,DANA,Thursday,1,False,12,2,Siang,high,13.425428028998196,2405000.0,1,False
TXN002861,USR017,2023-01-12 14:06:34,Apple Music,181500.0,entertainment,Wants,QRIS,DANA,Thursday,1,False,12,2,Siang,medium,12.109016442313738,2070500.0,1,False
TXN006352,USR013,2023-01-12 16:37:40,Udemy,58000.0,education,Wants,Transfer,ShopeePay,Thursday,1,False,12,2,Siang,medium,10.968215530759236,1975000.0,1,False
TXN003858,USR074,2023-01-12 19:11:03,Celebrity Fitness,143000.0,health,Needs,Debit,BNI,Thursday,1,False,12,2,Sore,medium,11.870606902224587,2047500.0,1,False
TXN003463,USR052,2023-01-12 21:32:27,Dicoding,396500.0,education,Wants,Debit,BSI,Thursday,1,False,12,2,Malam,high,12.890433842121956,2106000.0,1,False
TXN005526,USR024,2023-01-13 00:08:02,Ventela,64500.0,shopping,Wants,Credit Card,BNI,Friday,1,False,13,2,Malam,medium,11.07443600653965,1876500.0,1,False
TXN005709,USR004,2023-01-13 00:10:17,Figma,254000.0,education,Wants,QRIS,LinkAja,Friday,1,False,13,2,Malam,high,12.445093483000798,1774500.0,1,False
TXN004198,USR048,2023-01-13 00:47:02,OYO,1913000.0,travel,Wants,Credit Card,Mandiri,Friday,1,False,13,2,Malam,high,14.464183771161407,3010500.0,1,True
TXN008248,USR008,2023-01-13 03:12:22,Citilink,1811000.0,travel,Wants,Transfer,CIMB Niaga,Friday,1,False,13,2,Malam,high,14.409390289046513,4640000.0,1,True
TXN007070,USR048,2023-01-13 10:05:18,Superindo,227500.0,groceries,Needs,Cash,Cash,Friday,1,False,13,2,Pagi,high,12.334909912967877,4809500.0,1,False
TXN003475,USR025,2023-01-13 12:56:51,Skill Academy,326000.0,education,Wants,Transfer,ShopeePay,Friday,1,False,13,2,Siang,high,12.694655727828803,4992500.0,1,False
TXN005948,USR034,2023-01-13 12:58:25,Gojek,53500.0,transport,Needs,QRIS,LinkAja,Friday,1,False,13,2,Siang,medium,10.887455624298198,4649500.0,1,False
TXN007407,USR006,2023-01-13 14:09:51,Udemy,135000.0,education,Wants,Debit,BNI,Friday,1,False,13,2,Siang,medium,11.813037464800539,4720000.0,1,False
TXN009531,USR006,2023-01-13 15:47:35,KAI Kereta Api,2234500.0,travel,Wants,Credit Card,CIMB Niaga,Friday,1,False,13,2,Siang,high,14.619528494882955,6700500.0,1,True
TXN004498,USR031,2023-01-13 17:54:00,Bibit,543500.0,investment,Investment,Transfer,Mandiri,Friday,1,False,13,2,Sore,high,13.205786825468111,5331000.0,1,False
TXN001936,USR032,2023-01-13 19:43:08,Grab,17500.0,transport,Needs,Debit,CIMB Niaga,Friday,1,False,13,2,Sore,low,9.770013301136158,3537500.0,1,False
TXN002101,USR012,2023-01-13 22:29:00,Kopi Kenangan,32500.0,food,Needs,QRIS,BNI,Friday,1,False,13,2,Malam,low,10.389026137075234,3342500.0,1,False
TXN006099,USR003,2023-01-14 00:12:09,Ajaib,1465500.0,investment,Investment,Transfer,BNI,Saturday,1,True,14,2,Malam,high,14.19770772149382,4482000.0,1,True
TXN009383,USR028,2023-01-14 03:36:52,Tokopedia,938000.0,shopping,Wants,Transfer,BCA,Saturday,1,True,14,2,Malam,high,13.751506294085875,5366500.0,1,False
TXN002267,USR030,2023-01-14 04:12:21,Tokocrypto,1128000.0,investment,Investment,QRIS,Mandiri,Saturday,1,True,14,2,Malam,high,13.93595759756457,6359500.0,1,True
TXN001626,USR021,2023-01-14 07:58:49,Tabungan BRI,239500.0,investment,Investment,QRIS,BNI,Saturday,1,True,14,2,Pagi,high,12.386312871189734,4364500.0,1,False
TXN007782,USR029,2023-01-14 08:05:43,Citilink,2325000.0,travel,Wants,Credit Card,Citibank,Saturday,1,True,14,2,Pagi,high,14.659231027111028,6146000.0,1,True
TXN003365,USR005,2023-01-14 09:05:59,XXI Cinema,151000.0,entertainment,Wants,QRIS,Mandiri,Saturday,1,True,14,2,Pagi,medium,11.92504173829169,6279500.0,1,False
TXN000823,USR036,2023-01-14 10:01:32,Blue Bird,39500.0,transport,Needs,Debit,BCA,Saturday,1,True,14,2,Pagi,low,10.584081267024454,6286500.0,1,False
TXN004625,USR071,2023-01-14 13:49:00,Biznet,173000.0,utilities,Needs,Transfer,ShopeePay,Saturday,1,True,14,2,Siang,medium,12.06105265381003,4994000.0,1,False
TXN006732,USR012,2023-01-14 14:45:57,Waxing Center,271000.0,self_care,Wants,QRIS,BCA,Saturday,1,True,14,2,Siang,high,12.509877789891931,4327000.0,1,False
TXN003699,USR045,2023-01-14 15:06:57,Cult Fitness,557500.0,health,Needs,Cash,Cash,Saturday,1,True,14,2,Siang,high,13.231219576036775,3756500.0,1,False
TXN000227,USR030,2023-01-14 19:35:08,New Balance,485000.0,shopping,Wants,Debit,CIMB Niaga,Saturday,1,True,14,2,Sore,high,13.091906231773164,4002000.0,1,False
TXN002042,USR045,2023-01-14 21:55:22,Vidio,178500.0,entertainment,Wants,Credit Card,Standard Chartered,Saturday,1,True,14,2,Malam,medium,12.092349482427034,1855500.0,1,False
TXN008137,USR031,2023-01-15 00:25:46,Indomaret Point,235500.0,groceries,Needs,Transfer,CIMB Niaga,Sunday,1,True,15,2,Malam,high,12.369470438714096,1940000.0,1,False
TXN002343,USR062,2023-01-15 06:17:03,Jollibee,39500.0,food,Needs,QRIS,OVO,Sunday,1,True,15,2,Pagi,low,10.584081267024454,1940000.0,1,False
TXN005005,USR046,2023-01-15 07:03:25,BPJS Kesehatan,358500.0,utilities,Needs,Debit,BRI,Sunday,1,True,15,2,Pagi,high,12.7896867284182,2125500.0,1,False
TXN008397,USR012,2023-01-15 08:33:10,Indomaret,78500.0,groceries,Needs,QRIS,Gopay,Sunday,1,True,15,2,Pagi,medium,11.270866642542865,1933000.0,1,False
TXN000186,USR041,2023-01-15 09:10:25,Bareksa,1108000.0,investment,Investment,Transfer,ShopeePay,Sunday,1,True,15,2,Pagi,high,13.918068048816036,2483500.0,1,False
TXN002853,USR040,2023-01-15 16:21:26,MyXL,37500.0,transport,Needs,QRIS,Gopay,Sunday,1,True,15,2,Siang,low,10.53212287826962,2036000.0,1,False
TXN007280,USR011,2023-01-15 17:45:33,Biznet,337500.0,utilities,Needs,Debit,BSI,Sunday,1,True,15,2,Sore,high,12.729323752253295,2195000.0,1,False
TXN003112,USR062,2023-01-15 22:42:32,Disney+,193000.0,entertainment,Wants,Transfer,ShopeePay,Sunday,1,True,15,2,Malam,medium,12.170450649220749,2152500.0,1,False
TXN005083,USR043,2023-01-16 04:16:18,Blue Bird,14000.0,transport,Needs,QRIS,LinkAja,Monday,1,False,16,3,Malam,low,9.546884034617925,2127000.0,1,False
TXN005250,USR073,2023-01-16 04:58:40,Cult Fitness,218500.0,health,Needs,Credit Card,BNI,Monday,1,False,16,3,Malam,high,12.294545870166347,1987000.0,1,False
TXN009571,USR024,2023-01-16 06:31:10,Guardian,326500.0,health,Needs,Cash,Cash,Monday,1,False,16,3,Pagi,high,12.696188290481068,2235000.0,1,False
TXN007848,USR023,2023-01-16 07:34:03,Tokopedia,747000.0,shopping,Wants,Credit Card,Standard Chartered,Monday,1,False,16,3,Pagi,high,13.523821802802145,1874000.0,1,False
TXN009719,USR017,2023-01-16 07:56:09,MyXL,1735000.0,investment,Investment,QRIS,BNI,Monday,1,False,16,3,Pagi,high,14.366518547731806,3571500.0,1,True
TXN000567,USR059,2023-01-16 09:45:48,Indomaret,237000.0,groceries,Needs,QRIS,Gopay,Monday,1,False,16,3,Pagi,high,12.37581963951765,3471000.0,1,False
TXN009747,USR055,2023-01-16 10:03:23,Steam,64000.0,entertainment,Wants,Credit Card,Mandiri,Monday,1,False,16,3,Pagi,medium,11.06665398721974,3342000.0,1,False
TXN006805,USR007,2023-01-16 14:34:00,Cinepolis,179500.0,entertainment,Wants,QRIS,DANA,Monday,1,False,16,3,Siang,medium,12.097936057925594,3507500.0,1,False
TXN007537,USR050,2023-01-16 16:35:21,Blibli,51000.0,shopping,Wants,QRIS,Mandiri,Monday,1,False,16,3,Siang,medium,10.839600519357369,3340000.0,1,False
TXN006084,USR005,2023-01-16 19:35:33,Pluang,323000.0,investment,Investment,Transfer,CIMB Niaga,Monday,1,False,16,3,Sore,high,12.685410698175232,3336500.0,1,False
TXN000561,USR068,2023-01-16 22:56:47,A&W,65500.0,food,Needs,QRIS,ShopeePay,Monday,1,False,16,3,Malam,medium,11.089820688682373,2655000.0,1,False
TXN001561,USR045,2023-01-17 02:06:44,Sport Station,335500.0,shopping,Wants,Credit Card,Citibank,Tuesday,1,False,17,3,Malam,high,12.723380216015363,1255500.0,1,False
TXN002645,USR037,2023-01-17 02:13:03,Nasi Padang,44000.0,food,Needs,Debit,CIMB Niaga,Tuesday,1,False,17,3,Malam,low,10.691967639914864,1062500.0,1,False
TXN004438,USR050,2023-01-17 10:25:31,Lawson,132000.0,groceries,Needs,QRIS,BRI,Tuesday,1,False,17,3,Pagi,medium,11.790564777297387,1130500.0,1,False
TXN009372,USR050,2023-01-17 13:32:32,SPA Reflexology,329500.0,self_care,Wants,Credit Card,BRI,Tuesday,1,False,17,3,Siang,high,12.70533466782146,1280500.0,1,False
TXN008223,USR002,2023-01-17 15:38:56,Alfamidi,13500.0,groceries,Needs,Transfer,Mandiri,Tuesday,1,False,17,3,Siang,low,9.510519035757246,1243000.0,1,False
TXN003652,USR051,2023-01-17 15:49:50,Farmers Market,284500.0,groceries,Needs,Transfer,CIMB Niaga,Tuesday,1,False,17,3,Siang,high,12.558492047480835,1204500.0,1,False
TXN008117,USR054,2023-01-17 17:24:52,Canva Pro,168500.0,education,Wants,Debit,BTN,Tuesday,1,False,17,3,Sore,medium,12.034696963475044,1307500.0,1,False
TXN000192,USR068,2023-01-17 17:35:42,PDAM,282500.0,utilities,Needs,QRIS,Mandiri,Tuesday,1,False,17,3,Sore,high,12.551437369385376,1254500.0,1,False
TXN000137,USR020,2023-01-17 18:32:31,Valorant,21500.0,entertainment,Wants,Debit,Mandiri,Tuesday,1,False,17,3,Sore,low,9.975854724662028,1232000.0,1,False
TXN006688,USR012,2023-01-17 18:40:01,The Body Shop,389500.0,self_care,Wants,Debit,BTN,Tuesday,1,False,17,3,Sore,high,12.87262171168374,1489500.0,1,False
TXN004216,USR034,2023-01-17 23:50:55,Vans,1141000.0,shopping,Wants,Cash,Cash,Tuesday,1,False,17,3,Malam,high,13.947416505268018,2301000.0,1,True
TXN008017,USR060,2023-01-18 04:41:55,Indomaret Point,303000.0,groceries,Needs,QRIS,LinkAja,Wednesday,1,False,18,3,Malam,high,12.621491384816093,2590500.0,1,False
TXN003494,USR065,2023-01-18 07:15:04,YouTube Premium,12500.0,entertainment,Wants,Debit,BNI,Wednesday,1,False,18,3,Pagi,low,9.433563920090563,2318500.0,1,False
TXN009073,USR004,2023-01-18 09:37:56,Bareksa,977000.0,investment,Investment,Transfer,BNI,Wednesday,1,False,18,3,Pagi,high,13.79224295456585,3127000.0,1,False
TXN005624,USR042,2023-01-18 11:09:38,Vans,252500.0,shopping,Wants,QRIS,Gopay,Wednesday,1,False,18,3,Pagi,high,12.439170488085749,3097000.0,1,False
TXN000006,USR008,2023-01-18 12:03:06,Alfamidi,216000.0,groceries,Needs,Cash,Cash,Wednesday,1,False,18,3,Siang,high,12.283038316285214,3291500.0,1,False
TXN001582,USR048,2023-01-18 12:06:21,Canva Pro,287000.0,education,Wants,Transfer,BNI,Wednesday,1,False,18,3,Siang,high,12.567240979056246,3189000.0,1,False
TXN006258,USR067,2023-01-18 13:06:54,RS Siloam,173500.0,health,Needs,Debit,BNI,Wednesday,1,False,18,3,Siang,medium,12.063938642041201,2221500.0,1,False
TXN001176,USR048,2023-01-18 15:46:14,YouTube Premium,40000.0,entertainment,Wants,Credit Card,CIMB Niaga,Wednesday,1,False,18,3,Siang,low,10.596659732783579,1958500.0,1,False
TXN008348,USR023,2023-01-18 18:52:28,Vans,347500.0,shopping,Wants,Debit,CIMB Niaga,Wednesday,1,False,18,3,Sore,high,12.758522821680685,2293500.0,1,False
TXN002815,USR019,2023-01-18 20:21:10,WeTV,186000.0,entertainment,Wants,Debit,Mandiri,Wednesday,1,False,18,3,Malam,medium,12.133507329024972,1502500.0,1,False
TXN008198,USR048,2023-01-18 23:32:29,Lotte Mart,291500.0,groceries,Needs,QRIS,BRI,Wednesday,1,False,18,3,Malam,high,12.582798715298532,1541500.0,1,False
TXN003772,USR030,2023-01-19 00:00:45,Gojek,19000.0,transport,Needs,QRIS,BCA,Thursday,1,False,19,3,Malam,low,9.852246888342531,1344500.0,1,False
